5504, 896, 64, 64, 19, 1
5504, 1024, 64, 64, 19, 1
5504, 1024, 64, 64, 19, 1
5568, 896, 64, 64, 19, 1
5504, 960, 64, 64, 19, 1
5568, 960, 64, 64, 19, 1
5568, 1024, 64, 64, 19, 1
5632, 960, 64, 64, 19, 1
5632, 1024, 64, 64, 19, 1
5696, 1024, 64, 64, 19, 1
5824, 1024, 64, 64, 19, 1
5824, 1024, 64, 64, 19, 1
5760, 1024, 64, 64, 19, 1
5248, 768, 64, 64, 19, 1
5248, 832, 64, 64, 19, 1
5440, 832, 64, 64, 19, 1
6464, 960, 64, 64, 19, 1
6400, 960, 64, 64, 19, 1
6336, 1024, 64, 64, 19, 1
6336, 1024, 64, 64, 19, 1
6208, 1024, 64, 64, 19, 1
6144, 1024, 64, 64, 19, 1
6208, 960, 64, 64, 19, 1
6272, 1024, 64, 64, 19, 1
6272, 960, 64, 64, 19, 1
6272, 896, 64, 64, 19, 1
6336, 896, 64, 64, 19, 1
6336, 960, 64, 64, 19, 1
6400, 960, 64, 64, 19, 1
6400, 960, 64, 64, 19, 1
6400, 1024, 64, 64, 19, 1
6400, 896, 64, 64, 19, 1
6464, 896, 64, 64, 19, 1
6528, 832, 64, 64, 19, 1
6528, 832, 64, 64, 19, 1
6528, 896, 64, 64, 19, 1
6592, 832, 64, 64, 19, 1
7168, 1024, 64, 64, 19, 1
7104, 1024, 64, 64, 19, 1
4608, 0, 64, 64, 19, 1
4608, 320, 64, 64, 19, 1
3712, 512, 64, 64, 19, 1
3776, 512, 64, 64, 19, 1
3904, 448, 64, 64, 19, 1
3840, 448, 64, 64, 19, 1
3968, 1024, 64, 64, 19, 1
3904, 1024, 64, 64, 19, 1
3008, 1024, 64, 64, 19, 1
3008, 960, 64, 64, 19, 1
2944, 1024, 64, 64, 19, 1
3072, 1024, 64, 64, 19, 1
2624, 576, 64, 64, 19, 1
2560, 640, 64, 64, 19, 1
2496, 832, 64, 64, 19, 1
2432, 960, 64, 64, 19, 1
2240, 1024, 64, 64, 19, 1
2304, 1024, 64, 64, 19, 1
2048, 1024, 64, 64, 19, 1
1728, 1024, 64, 64, 19, 1
1536, 1024, 64, 64, 19, 1
1472, 1024, 64, 64, 19, 1
1152, 1024, 64, 64, 19, 1
1088, 1024, 64, 64, 19, 1
384, 1024, 64, 64, 19, 1
320, 1024, 64, 64, 19, 1
64, 1024, 64, 64, 19, 1
512, 1024, 64, 64, 19, 1
3840, 960, 64, 64, 1, 1
3840, 1024, 64, 64, 16, 1
3776, 1024, 64, 64, 2, 1
3712, 1024, 64, 64, 2, 1
3648, 1024, 64, 64, 2, 1
3584, 1024, 64, 64, 2, 1
3520, 1024, 64, 64, 2, 1
3456, 1024, 64, 64, 2, 1
3392, 1024, 64, 64, 2, 1
3328, 1024, 64, 64, 2, 1
3264, 1024, 64, 64, 2, 1
3264, 1024, 64, 64, 2, 1
3200, 1024, 64, 64, 2, 1
3136, 1024, 64, 64, 2, 1
3072, 1024, 64, 64, 15, 1
3072, 960, 64, 64, 3, 1
3136, 960, 64, 64, 22, 0
3200, 960, 64, 64, 22, 0
3264, 960, 64, 64, 22, 0
3328, 960, 64, 64, 22, 0
3392, 960, 64, 64, 22, 0
3456, 960, 64, 64, 22, 0
3520, 960, 64, 64, 22, 0
3584, 960, 64, 64, 22, 0
3712, 960, 64, 64, 22, 0
3648, 960, 64, 64, 22, 0
3776, 960, 64, 64, 22, 0
3392, 512, 64, 64, 25, 1
3328, 512, 64, 64, 25, 1
3456, 576, 64, 64, 6, 1
3456, 512, 64, 64, 26, 1
3072, 768, 64, 64, 27, 1
3136, 768, 64, 64, 24, 1
3200, 768, 64, 64, 24, 1
3264, 512, 64, 64, 23, 1
3264, 768, 64, 64, 21, 1
3072, 832, 64, 64, 3, 1
3968, 640, 64, 64, 29, 0
4224, 576, 64, 64, 28, 0
3776, 704, 64, 64, 29, 0
3520, 768, 64, 64, 28, 0
3584, 768, 64, 64, 29, 0
4416, 512, 64, 64, 28, 0
4672, 256, 64, 64, 27, 1
4736, 256, 64, 64, 25, 1
4800, 256, 64, 64, 25, 1
4864, 256, 64, 64, 25, 1
5376, 128, 64, 64, 25, 1
5312, 128, 64, 64, 25, 1
5440, 128, 64, 64, 26, 1
5248, 128, 64, 64, 23, 1
4928, 256, 64, 64, 21, 1
1280, 576, 64, 64, 20, 1
1600, 448, 64, 64, 20, 1
4416, 320, 64, 64, 22, 0
4352, 320, 64, 64, 22, 0
4288, 320, 64, 64, 22, 0
4224, 320, 64, 64, 22, 0
4160, 320, 64, 64, 22, 0
4096, 320, 64, 64, 22, 0
4032, 320, 64, 64, 22, 0
4096, 64, 64, 64, 29, 0
4160, 64, 64, 64, 28, 0
4416, 64, 64, 64, 29, 0
4480, 320, 64, 64, 6, 1
4032, 384, 64, 64, 2, 1
4096, 384, 64, 64, 2, 1
4160, 384, 64, 64, 2, 1
4224, 384, 64, 64, 2, 1
4288, 384, 64, 64, 2, 1
4352, 384, 64, 64, 2, 1
4416, 384, 64, 64, 2, 1
3968, 384, 64, 64, 15, 1
4480, 384, 64, 64, 16, 1
3968, 320, 64, 64, 4, 1
3904, 256, 64, 64, 4, 1
3904, 320, 64, 64, 15, 1
6208, 0, 64, 64, 31, 1
6592, 64, 64, 64, 31, 1
6592, 0, 64, 64, 8, 1
6208, 64, 64, 64, 33, 0
6592, 128, 64, 64, 33, 0
6592, 192, 64, 64, 32, 0
6208, 128, 64, 64, 32, 0
6208, 192, 64, 64, 32, 0
6208, 256, 64, 64, 32, 0
6592, 256, 64, 64, 32, 0
6592, 320, 64, 64, 32, 0
6592, 384, 64, 64, 34, 1
6208, 320, 64, 64, 34, 1
6144, 320, 64, 64, 36, 1
6272, 320, 64, 64, 35, 1
6656, 384, 64, 64, 35, 1
6528, 384, 64, 64, 36, 1
7296, 1024, 64, 64, 2, 1
7360, 1024, 64, 64, 2, 1
7232, 1024, 64, 64, 15, 1
7296, 960, 64, 64, 22, 1
7360, 960, 64, 64, 22, 1
7232, 960, 64, 64, 4, 1
7040, 896, 64, 64, 4, 1
7040, 960, 64, 64, 15, 1
7168, 704, 64, 64, 29, 1
7040, 704, 64, 64, 28, 1
7296, 640, 64, 64, 10, 1
7424, 768, 64, 64, 26, 1
7360, 768, 64, 64, 23, 1
7360, 832, 64, 64, 29, 1
3136, 832, 64, 64, 30, 0
3392, 576, 64, 64, 29, 0
3264, 576, 64, 64, 28, 0
2176, 384, 64, 64, 28, 0
2240, 384, 64, 64, 29, 0
4224, 0, 64, 64, 10, 1
4288, 0, 64, 64, 10, 1
8640, 1024, 64, 64, 6, 1
8640, 960, 64, 64, 6, 1
8640, 896, 64, 64, 6, 1
8640, 896, 64, 64, 6, 1
8640, 832, 64, 64, 6, 1
8640, 640, 64, 64, 6, 1
8640, 512, 64, 64, 6, 1
8640, 448, 64, 64, 6, 1
8640, 320, 64, 64, 6, 1
8640, 512, 64, 64, 6, 1
8640, 512, 64, 64, 6, 1
8640, 576, 64, 64, 6, 1
8640, 384, 64, 64, 6, 1
8640, 256, 64, 64, 6, 1
8640, 192, 64, 64, 6, 1
8640, 128, 64, 64, 6, 1
8640, 64, 64, 64, 6, 1
8640, 0, 64, 64, 6, 1
8768, 128, 64, 64, 7, 1
8768, 192, 64, 64, 7, 1
8768, 320, 64, 64, 7, 1
8768, 256, 64, 64, 7, 1
8832, 192, 64, 64, 7, 1
8896, 192, 64, 64, 7, 1
9024, 128, 64, 64, 7, 1
9024, 192, 64, 64, 7, 1
9024, 256, 64, 64, 7, 1
9024, 320, 64, 64, 7, 1
9152, 320, 64, 64, 7, 1
9152, 256, 64, 64, 7, 1
9152, 192, 64, 64, 7, 1
9152, 128, 64, 64, 7, 1
9216, 128, 64, 64, 7, 1
9280, 192, 64, 64, 7, 1
9344, 256, 64, 64, 7, 1
9408, 320, 64, 64, 7, 1
9408, 256, 64, 64, 7, 1
9408, 192, 64, 64, 7, 1
9408, 128, 64, 64, 7, 1
8384, 1024, 64, 64, 2, 1
8448, 1024, 64, 64, 2, 1
8512, 1024, 64, 64, 2, 1
8576, 1024, 64, 64, 2, 1
8576, 960, 64, 64, 18, 1
8512, 960, 64, 64, 18, 1
8448, 960, 64, 64, 18, 1
8448, 960, 64, 64, 18, 1
8448, 960, 64, 64, 18, 1
8384, 960, 64, 64, 18, 1
8768, 512, 64, 64, 1, 1
8832, 512, 64, 64, 2, 1
8896, 512, 64, 64, 3, 1
8960, 512, 64, 64, 4, 1
9024, 512, 64, 64, 5, 1
9088, 512, 64, 64, 6, 1
9152, 512, 64, 64, 7, 1
9216, 512, 64, 64, 8, 1
9280, 512, 64, 64, 9, 1
9344, 512, 64, 64, 10, 1
9408, 512, 64, 64, 11, 1
8768, 576, 64, 64, 12, 1
8832, 576, 64, 64, 13, 1
8896, 576, 64, 64, 14, 1
8960, 576, 64, 64, 15, 1
9024, 576, 64, 64, 16, 1
9088, 576, 64, 64, 17, 1
9152, 576, 64, 64, 18, 1
9216, 576, 64, 64, 19, 1
9280, 576, 64, 64, 20, 1
9344, 576, 64, 64, 21, 1
9408, 576, 64, 64, 22, 1
8768, 640, 64, 64, 23, 1
8832, 640, 64, 64, 24, 1
8896, 640, 64, 64, 25, 1
8960, 640, 64, 64, 26, 1
9024, 640, 64, 64, 27, 1
9088, 640, 64, 64, 28, 1
9152, 640, 64, 64, 29, 1
9216, 640, 64, 64, 30, 1
9280, 640, 64, 64, 31, 1
9344, 640, 64, 64, 32, 1
9408, 640, 64, 64, 33, 1
8768, 704, 64, 64, 34, 1
8832, 704, 64, 64, 35, 1
8896, 704, 64, 64, 36, 1
8640, 768, 64, 64, 26, 1
8640, 704, 64, 64, 6, 1
8576, 768, 64, 64, 24, 1
8512, 768, 64, 64, 23, 1
8896, 64, 64, 64, 2, 1
8832, 64, 64, 64, 2, 1
8768, 64, 64, 64, 2, 1
9024, 64, 64, 64, 2, 1
9152, 64, 64, 64, 2, 1
9408, 64, 64, 64, 2, 1
